chunk_id,doc_id,country,region,year,period,stance,stance_confidence,score_risk,score_opportunity,score_balanced
Chile_National_AI_Policy_2021_chunk_38,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.5625,0.3703,0.5625,0.0671
Chile_National_AI_Policy_2021_chunk_39,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.6398,0.2071,0.6398,0.153
Chile_National_AI_Policy_2021_chunk_40,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,balanced,0.4891,0.1946,0.3163,0.4891
Chile_National_AI_Policy_2021_chunk_41,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.8708,0.8708,0.0957,0.0335
Chile_National_AI_Policy_2021_chunk_42,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.7478,0.7478,0.1331,0.1191
Chile_National_AI_Policy_2021_chunk_43,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.5333,0.3397,0.5333,0.1269
Chile_National_AI_Policy_2021_chunk_44,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.6256,0.1851,0.6256,0.1894
Chile_National_AI_Policy_2021_chunk_45,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.6365,0.6365,0.0913,0.2722
Chile_National_AI_Policy_2021_chunk_46,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.6094,0.6094,0.2695,0.1212
Chile_National_AI_Policy_2021_chunk_47,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,balanced,0.3786,0.3786,0.334,0.2874
Chile_National_AI_Policy_2021_chunk_48,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.4768,0.4768,0.3576,0.1656
Chile_National_AI_Policy_2021_chunk_49,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.6696,0.6696,0.1527,0.1777
Chile_National_AI_Policy_2021_chunk_50,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.7234,0.7234,0.1625,0.114
Chile_National_AI_Policy_2021_chunk_51,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.6305,0.1836,0.6305,0.1859
Chile_National_AI_Policy_2021_chunk_52,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.7158,0.0871,0.7158,0.1972
Chile_National_AI_Policy_2021_chunk_53,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.476,0.3034,0.476,0.2206
Chile_National_AI_Policy_2021_chunk_54,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.5639,0.5639,0.289,0.1471
Chile_National_AI_Policy_2021_chunk_55,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.8541,0.8541,0.0922,0.0537
Chile_National_AI_Policy_2021_chunk_56,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.7573,0.1596,0.7573,0.0831
Chile_National_AI_Policy_2021_chunk_57,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.4718,0.4522,0.4718,0.076
Chile_National_AI_Policy_2021_chunk_58,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.4561,0.4561,0.4006,0.1434
Chile_National_AI_Policy_2021_chunk_59,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,balanced,0.361,0.361,0.3579,0.2812
Chile_National_AI_Policy_2021_chunk_60,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.6047,0.6047,0.1561,0.2392
Chile_National_AI_Policy_2021_chunk_61,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.5915,0.2064,0.5915,0.2021
Chile_National_AI_Policy_2021_chunk_62,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,opportunity_focused,0.6128,0.2706,0.6128,0.1166
Chile_National_AI_Policy_2021_chunk_63,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,balanced,0.3872,0.3138,0.299,0.3872
Chile_National_AI_Policy_2021_chunk_64,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,balanced,0.3771,0.3153,0.3771,0.3075
Chile_National_AI_Policy_2021_chunk_65,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,balanced,0.4154,0.4154,0.3177,0.2669
Chile_National_AI_Policy_2021_chunk_66,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,balanced,0.3956,0.3633,0.3956,0.2412
Chile_National_AI_Policy_2021_chunk_67,Chile_National_AI_Policy_2021,Chile,Latin America,2021,pre_chatgpt,risk_focused,0.4758,0.4758,0.2938,0.2305
Colombia_National_AI_Policy_CONPES4144_2025_chunk_0,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.6537,0.235,0.6537,0.1112
Colombia_National_AI_Policy_CONPES4144_2025_chunk_1,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5168,0.1071,0.5168,0.3761
Colombia_National_AI_Policy_CONPES4144_2025_chunk_2,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.39,0.39,0.3837,0.2264
Colombia_National_AI_Policy_CONPES4144_2025_chunk_3,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.6324,0.6324,0.2568,0.1108
Colombia_National_AI_Policy_CONPES4144_2025_chunk_4,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.4518,0.4518,0.4053,0.1428
Colombia_National_AI_Policy_CONPES4144_2025_chunk_5,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4297,0.4297,0.3621,0.2082
Colombia_National_AI_Policy_CONPES4144_2025_chunk_6,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.6753,0.112,0.6753,0.2127
Colombia_National_AI_Policy_CONPES4144_2025_chunk_7,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4195,0.1629,0.4195,0.4176
Colombia_National_AI_Policy_CONPES4144_2025_chunk_8,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4837,0.165,0.4837,0.3513
Colombia_National_AI_Policy_CONPES4144_2025_chunk_9,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4289,0.1724,0.4289,0.3987
Colombia_National_AI_Policy_CONPES4144_2025_chunk_10,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4263,0.2082,0.3656,0.4263
Colombia_National_AI_Policy_CONPES4144_2025_chunk_11,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.42,0.2252,0.42,0.3548
Colombia_National_AI_Policy_CONPES4144_2025_chunk_12,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4099,0.195,0.4099,0.3951
Colombia_National_AI_Policy_CONPES4144_2025_chunk_13,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4438,0.2473,0.4438,0.3089
Colombia_National_AI_Policy_CONPES4144_2025_chunk_14,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.6057,0.1456,0.6057,0.2487
Colombia_National_AI_Policy_CONPES4144_2025_chunk_15,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4178,0.4178,0.327,0.2551
Colombia_National_AI_Policy_CONPES4144_2025_chunk_16,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4574,0.229,0.4574,0.3136
Colombia_National_AI_Policy_CONPES4144_2025_chunk_17,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3769,0.2511,0.3769,0.3719
Colombia_National_AI_Policy_CONPES4144_2025_chunk_18,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4118,0.1787,0.4118,0.4095
Colombia_National_AI_Policy_CONPES4144_2025_chunk_19,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4365,0.2342,0.4365,0.3292
Colombia_National_AI_Policy_CONPES4144_2025_chunk_20,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4412,0.1986,0.3602,0.4412
Colombia_National_AI_Policy_CONPES4144_2025_chunk_21,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3933,0.2451,0.3933,0.3616
Colombia_National_AI_Policy_CONPES4144_2025_chunk_22,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.5179,0.2558,0.2262,0.5179
Colombia_National_AI_Policy_CONPES4144_2025_chunk_23,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.364,0.2796,0.3564,0.364
Colombia_National_AI_Policy_CONPES4144_2025_chunk_24,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4778,0.1752,0.347,0.4778
Colombia_National_AI_Policy_CONPES4144_2025_chunk_25,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4582,0.2447,0.4582,0.2971
Colombia_National_AI_Policy_CONPES4144_2025_chunk_26,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.458,0.2299,0.458,0.3121
Colombia_National_AI_Policy_CONPES4144_2025_chunk_27,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4208,0.287,0.2922,0.4208
Colombia_National_AI_Policy_CONPES4144_2025_chunk_28,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.5611,0.1294,0.3094,0.5611
Colombia_National_AI_Policy_CONPES4144_2025_chunk_29,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4195,0.3406,0.2399,0.4195
Colombia_National_AI_Policy_CONPES4144_2025_chunk_30,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4721,0.3874,0.1405,0.4721
Colombia_National_AI_Policy_CONPES4144_2025_chunk_31,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.4951,0.4951,0.2106,0.2943
Colombia_National_AI_Policy_CONPES4144_2025_chunk_32,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3751,0.3751,0.3134,0.3116
Colombia_National_AI_Policy_CONPES4144_2025_chunk_33,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4374,0.2349,0.3278,0.4374
Colombia_National_AI_Policy_CONPES4144_2025_chunk_34,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3548,0.3548,0.2931,0.3521
Colombia_National_AI_Policy_CONPES4144_2025_chunk_35,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5363,0.1365,0.5363,0.3272
Colombia_National_AI_Policy_CONPES4144_2025_chunk_36,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4371,0.1745,0.4371,0.3884
Colombia_National_AI_Policy_CONPES4144_2025_chunk_37,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3744,0.2575,0.3682,0.3744
Colombia_National_AI_Policy_CONPES4144_2025_chunk_38,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.5301,0.5301,0.1132,0.3567
Colombia_National_AI_Policy_CONPES4144_2025_chunk_39,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4391,0.4391,0.2969,0.264
Colombia_National_AI_Policy_CONPES4144_2025_chunk_40,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3876,0.3876,0.3765,0.2359
Colombia_National_AI_Policy_CONPES4144_2025_chunk_41,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3973,0.3973,0.2289,0.3738
Colombia_National_AI_Policy_CONPES4144_2025_chunk_42,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.4523,0.4523,0.2283,0.3194
Colombia_National_AI_Policy_CONPES4144_2025_chunk_43,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3719,0.3719,0.3131,0.315
Colombia_National_AI_Policy_CONPES4144_2025_chunk_44,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.5686,0.5686,0.1395,0.2918
Colombia_National_AI_Policy_CONPES4144_2025_chunk_45,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4838,0.2141,0.4838,0.3021
Colombia_National_AI_Policy_CONPES4144_2025_chunk_46,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.5281,0.1449,0.327,0.5281
Colombia_National_AI_Policy_CONPES4144_2025_chunk_47,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4201,0.3247,0.2552,0.4201
Colombia_National_AI_Policy_CONPES4144_2025_chunk_48,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4768,0.1502,0.3729,0.4768
Colombia_National_AI_Policy_CONPES4144_2025_chunk_49,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4348,0.1444,0.4207,0.4348
Colombia_National_AI_Policy_CONPES4144_2025_chunk_50,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4187,0.3189,0.2624,0.4187
Colombia_National_AI_Policy_CONPES4144_2025_chunk_51,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4937,0.2661,0.2402,0.4937
Colombia_National_AI_Policy_CONPES4144_2025_chunk_52,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4255,0.1903,0.3841,0.4255
Colombia_National_AI_Policy_CONPES4144_2025_chunk_53,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4441,0.2385,0.3175,0.4441
Colombia_National_AI_Policy_CONPES4144_2025_chunk_54,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.4784,0.4784,0.1851,0.3365
Colombia_National_AI_Policy_CONPES4144_2025_chunk_55,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.5545,0.5545,0.1252,0.3202
Colombia_National_AI_Policy_CONPES4144_2025_chunk_56,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.5551,0.5551,0.0972,0.3477
Colombia_National_AI_Policy_CONPES4144_2025_chunk_57,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4687,0.4056,0.1257,0.4687
Colombia_National_AI_Policy_CONPES4144_2025_chunk_58,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4256,0.4128,0.1616,0.4256
Colombia_National_AI_Policy_CONPES4144_2025_chunk_59,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.4936,0.4936,0.121,0.3855
Colombia_National_AI_Policy_CONPES4144_2025_chunk_60,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4209,0.3838,0.1953,0.4209
Colombia_National_AI_Policy_CONPES4144_2025_chunk_61,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4713,0.271,0.2576,0.4713
Colombia_National_AI_Policy_CONPES4144_2025_chunk_62,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3763,0.31,0.3138,0.3763
Colombia_National_AI_Policy_CONPES4144_2025_chunk_63,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.5085,0.5085,0.17,0.3215
Colombia_National_AI_Policy_CONPES4144_2025_chunk_64,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.6411,0.6411,0.0631,0.2958
Colombia_National_AI_Policy_CONPES4144_2025_chunk_65,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4012,0.4012,0.2366,0.3622
Colombia_National_AI_Policy_CONPES4144_2025_chunk_66,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.4662,0.4662,0.233,0.3008
Colombia_National_AI_Policy_CONPES4144_2025_chunk_67,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4364,0.4364,0.1906,0.373
Colombia_National_AI_Policy_CONPES4144_2025_chunk_68,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4333,0.2346,0.4333,0.3322
Colombia_National_AI_Policy_CONPES4144_2025_chunk_69,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4031,0.4031,0.2469,0.35
Colombia_National_AI_Policy_CONPES4144_2025_chunk_70,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.486,0.1891,0.486,0.3249
Colombia_National_AI_Policy_CONPES4144_2025_chunk_71,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3689,0.2921,0.3389,0.3689
Colombia_National_AI_Policy_CONPES4144_2025_chunk_72,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4281,0.2291,0.4281,0.3428
Colombia_National_AI_Policy_CONPES4144_2025_chunk_73,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3779,0.3335,0.3779,0.2886
Colombia_National_AI_Policy_CONPES4144_2025_chunk_74,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3925,0.2368,0.3707,0.3925
Colombia_National_AI_Policy_CONPES4144_2025_chunk_75,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4442,0.2248,0.4442,0.331
Colombia_National_AI_Policy_CONPES4144_2025_chunk_76,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4234,0.188,0.4234,0.3886
Colombia_National_AI_Policy_CONPES4144_2025_chunk_77,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4925,0.1875,0.4925,0.32
Colombia_National_AI_Policy_CONPES4144_2025_chunk_78,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4947,0.2025,0.4947,0.3027
Colombia_National_AI_Policy_CONPES4144_2025_chunk_79,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5271,0.1183,0.5271,0.3546
Colombia_National_AI_Policy_CONPES4144_2025_chunk_80,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5094,0.2149,0.5094,0.2757
Colombia_National_AI_Policy_CONPES4144_2025_chunk_81,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5117,0.259,0.5117,0.2294
Colombia_National_AI_Policy_CONPES4144_2025_chunk_82,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.7691,0.0552,0.7691,0.1758
Colombia_National_AI_Policy_CONPES4144_2025_chunk_83,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.6752,0.1134,0.6752,0.2114
Colombia_National_AI_Policy_CONPES4144_2025_chunk_84,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5502,0.1051,0.5502,0.3447
Colombia_National_AI_Policy_CONPES4144_2025_chunk_85,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5112,0.1206,0.5112,0.3682
Colombia_National_AI_Policy_CONPES4144_2025_chunk_86,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4226,0.2471,0.4226,0.3303
Colombia_National_AI_Policy_CONPES4144_2025_chunk_87,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4053,0.2774,0.3173,0.4053
Colombia_National_AI_Policy_CONPES4144_2025_chunk_88,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4316,0.2739,0.2946,0.4316
Colombia_National_AI_Policy_CONPES4144_2025_chunk_89,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4089,0.3212,0.4089,0.2699
Colombia_National_AI_Policy_CONPES4144_2025_chunk_90,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3643,0.3643,0.3559,0.2798
Colombia_National_AI_Policy_CONPES4144_2025_chunk_91,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4832,0.1823,0.4832,0.3346
Colombia_National_AI_Policy_CONPES4144_2025_chunk_92,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4764,0.2504,0.4764,0.2733
Colombia_National_AI_Policy_CONPES4144_2025_chunk_93,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5624,0.186,0.5624,0.2516
Colombia_National_AI_Policy_CONPES4144_2025_chunk_94,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4347,0.2369,0.4347,0.3284
Colombia_National_AI_Policy_CONPES4144_2025_chunk_95,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4105,0.2359,0.4105,0.3536
Colombia_National_AI_Policy_CONPES4144_2025_chunk_96,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4989,0.2936,0.4989,0.2076
Colombia_National_AI_Policy_CONPES4144_2025_chunk_97,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5719,0.225,0.5719,0.2032
Colombia_National_AI_Policy_CONPES4144_2025_chunk_98,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.5032,0.35,0.5032,0.1468
Colombia_National_AI_Policy_CONPES4144_2025_chunk_99,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4636,0.2764,0.4636,0.26
Colombia_National_AI_Policy_CONPES4144_2025_chunk_100,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3786,0.3107,0.3786,0.3107
Colombia_National_AI_Policy_CONPES4144_2025_chunk_101,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.438,0.2845,0.438,0.2775
Colombia_National_AI_Policy_CONPES4144_2025_chunk_102,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.4542,0.2667,0.4542,0.2791
Colombia_National_AI_Policy_CONPES4144_2025_chunk_103,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.3568,0.2865,0.3567,0.3568
Colombia_National_AI_Policy_CONPES4144_2025_chunk_104,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,opportunity_focused,0.459,0.3071,0.459,0.234
Colombia_National_AI_Policy_CONPES4144_2025_chunk_105,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4015,0.4015,0.327,0.2715
Colombia_National_AI_Policy_CONPES4144_2025_chunk_106,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,risk_focused,0.5793,0.5793,0.1524,0.2683
Colombia_National_AI_Policy_CONPES4144_2025_chunk_107,Colombia_National_AI_Policy_CONPES4144_2025,Colombia,Latin America,2025,post_chatgpt,balanced,0.4476,0.4031,0.4476,0.1492
Mexico_AI_National_Agenda_2018_chunk_0,Mexico_AI_National_Agenda_2018,Mexico,Latin America,2018,pre_chatgpt,risk_focused,0.464,0.464,0.3174,0.2186
Mexico_AI_National_Agenda_2018_chunk_1,Mexico_AI_National_Agenda_2018,Mexico,Latin America,2018,pre_chatgpt,balanced,0.3373,0.3326,0.3301,0.3373
Mexico_AI_National_Agenda_2018_chunk_2,Mexico_AI_National_Agenda_2018,Mexico,Latin America,2018,pre_chatgpt,balanced,0.3639,0.3639,0.3373,0.2988
Mexico_AI_National_Agenda_2018_chunk_3,Mexico_AI_National_Agenda_2018,Mexico,Latin America,2018,pre_chatgpt,balanced,0.3518,0.3518,0.3298,0.3184
Mexico_AI_National_Agenda_2018_chunk_4,Mexico_AI_National_Agenda_2018,Mexico,Latin America,2018,pre_chatgpt,balanced,0.4089,0.4089,0.3314,0.2596
Mexico_AI_National_Agenda_2018_chunk_5,Mexico_AI_National_Agenda_2018,Mexico,Latin America,2018,pre_chatgpt,balanced,0.4125,0.3527,0.4125,0.2349
