id	label	weight
9390	Embrapa Milho e Sorgo	1
9391	Fundacao Universidade Federal de Rondonia	1
9392	Qilu Normal University	1
9393	Laboratoire Interuniversitaire de Biologie de la Motricité	1
9394	Max Planck Institute for Psycholinguistics	1
9395	Max Planck Institute for Human Cognitive and Brain Sciences	1
9396	FIDMAG Germanes Hospitalàries Research Foundation	1
9397	AIA Insights Ltd	1
9398	Chongqing YaoPharm Co., Ltd.	1
9399	Centro Universitario Internazionale	1
9400	Swamy Vivekanandha College of Pharmacy, Tiruchengode	1
9401	Yizhou Prison of Sichuan Province	1
9402	Ministry of Health Kuwait	1
9403	Centro Regional de Ciências Nucleares do Nordeste	1
9404	Instituto Federal de Pernambuco	1
9405	University of Pennsylvania School of Veterinary Medicine	1
9406	Tianjin 4th Centre Hospital	1
9407	Tianjin Nankai of ITCWM Nankai Hospital	1
9408	Water and Power Development Authority (WAPDA)	1
9409	Urmia University of Medical Sciences	1
9410	Anadolu Medical Center	1
9411	North Denmark Regional Hospital	1
9412	Seoul National University Cancer Research Institute	1
9413	Optum Labs	1
9414	MRC-University of Glasgow Centre for Virus Research	1
9415	Cornell University College of Veterinary Medicine	1
9416	Suzhou Vocational Health College	1
9417	Deen Dayal Upadhyay Gorakhpur University India	1
9418	National Institute	1
9419	Indian Institute of Science Education and Research (IISER), Tirupati	1
9420	Hazrate Rasoole Akram Hospital	1
9421	University of Pennsylvania Graduate School of Education	1
9422	The Second Affiliated Hospital of Nanjing Medical University	1
9423	Stavanager University Hospital	1
9424	Trenchless Technology Center	1
9425	Istituto per lo Studio, la Prevenzione e la Rete Oncologica	1
9426	NTL Medical Institute	1
9427	CNR Istituto di Ricerca Genetica e Biomedica	1
9428	Deutsches Herzzentrum Berlin	1
9429	Ecole Nationale d'Ingenieurs de Monastir	1
9430	University of Zawia	1
9431	Tyndall National Institute	1
9432	Radiology Unit Apuane e Lunigiana	1
9433	National Technological University (FRCU-GIDIC)	1
9434	Sunan Bonang University	1
9435	Universitas Dr. Soetomo	1
9436	College of Health Sciences	1
9437	Mfantsipim School	1
9438	National University of Vietnam	1
9439	Vietnam National University	1
9440	National Institute for Research and Development in Microtechnologies Romania	1
9441	Équipe de Recherche sur l'Utilisation des Données Individuelles en lien avec la Théorie Économique (ERUDITE)	1
9442	NOVA School of Law – Faculdade de Direito, Universidade NOVA de Lisboa	1
9443	Patient and public representative	1
9444	Bradford Institute for Health Research	1
9445	Bradford Royal Infirmary	1
9446	University of Wales Trinity Saint David	1
9447	Uganda Ministry of Health	1
9448	Enaiblers AB	1
9449	Ghent University–Imec	1
9450	University of Hargeisa	1
9451	Sedes Sapientiae Catholic University	1
9452	Medical University	1
9453	Max Planck Institute of Quantum Optics	1
9454	Seoil University	1
9455	Scientific Advisor	1
9456	Universidad Nacional de Concepción	1
9457	Mokwon University	1
9458	Korean Fire Protection Association	1
9459	Sikkim Manipal University	1
9460	All India Institute of Medical Sciences, Bhopal	1
9461	Chhattisgarh Swami Vivekanand Technical University	1
9462	Sekolah Tinggi Agama Islam Walisembilan	1
9463	HUN-REN Research Centre for Natural Sciences	1
9464	Shanghai Institute of Microsystem and Information Technology Chinese Academy of Sciences	1
9465	Helmholtz Centre for Environmental Research–UFZ	1
9466	Jacobs Technion-Cornell Institute	1
9467	Bahir Dar Institute of Technology	1
9468	Suzhou Hospital of Traditional Chinese Medicine	1
9469	Sheyang County People's Hospital	1
9470	Xuzhou Cancer Hospital	1
9471	Joslin Diabetes Center	1
9472	CRMEF Casa-Settat Section Provincial El-Jadida	1
9473	Faculty of Health	1
9474	National Institutes of Natural Sciences - Exploratory Research Center on Life and Living Systems	1
9475	Graduate School of Biostudies	1
9476	Nikon Corporation	1
9477	RIKEN Center for Brain Science	1
9478	Ho Chi Minh City University of Foreign Languages and Information Technology	1
9479	The School of Industrial Biology	1
9480	Shenzhen Six Carbon Technology	1
9481	Huawei Technologies Co., Ltd.	1
9482	Fatoni University	1
9483	Model Degree College	1
9484	Amity University Chhattisgarh	1
9485	KPR College of Arts Science and Research	1
9486	Kristu Jayanti College	1
9487	Politeknik Kesehatan Kementrian Kesehatan Pangkal Pinang	1
9488	University of Maine School of Nursing	1
9489	Minister of Planning and Development Cooperation, Iraq	1
9490	Adani University	1
9491	Pacific State University	1
9492	Pembroke Dock	1
9493	Centimfe – Technological Center for the Mouldmaking	1
9494	Chu Kochen Honors College Zhejiang University	1
9495	Party School of Liaoning Provincial Party Committee	1
9496	National Taipei University of Business	1
9497	ICAR - Indian Institute of Soil and Water Conservation, Dehradun	1
9498	MNR	1
9499	Guangdong Laboratory of Artificial Intelligence and Digital Economy (SZ)	1
9500	California State University, Monterey Bay	1
9501	Islamic Azad University, Najafabad Branch	1
9502	Leibniz-Institut für Agrarentwicklung in Transformationsökonomien	1
9503	Ahmed Bin Mohammed Military College (ABMMC)	1
9504	Modern College of Business and Science	1
9505	College of Computing and Information Technology	1
9506	Agencia Canaria de Calidad Universitaria y Evaluación Educativa (ACCUEE)	1
9507	California Firearm Violence Research Center	1
9508	Fortiss GmbH	1
9509	Netlight Consulting GmbH	1
9510	Baghdad College of Economic Sciences University	1
9511	Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur	1
9512	North Carolina School of Science and Mathematics	1
9513	Watauga High School	1
9514	Quanzhou Vocational and Technical University	1
9515	International University of Science and Technology in Kuwait (IUK)	1
9516	The authors have equally contributed to the paper.	1
9517	Curriculum and Teaching Materials Research Institution	1
9518	UPO - University of Eastern Piedmont	1
9519	National Eye Institute (NEI)	1
9520	Université de Technologie de Troyes	1
9521	Transport Bureau of Shenzhen Municipality	1
9522	School of Materials and Mineral Resources Engineering	1
9523	National School of Public Administration	1
9524	Institute of Education Content Modernization	1
9525	Behavioral Disorders and Substance Abuse Research Center	1
9526	Universidad Nacional de San Juan	1
9527	Xishuangbanna Tropical Botanical Garden Chinese Academy of Sciences	1
9528	Baim Institute for Clinical Research	1
9529	State Key Laboratory of Space-Ground Integrated Information Technology	1
9530	SOAM Networked Sovereignties Residence Programme	1
9531	Decentralization Research Centre	1
9532	US-UK Fulbright Commission	1
9533	Central Environmental Authority	1
9534	Iranian National Institute for Oceanography and Atmospheric Science	1
9535	Southern University at New Orleans	1
9536	AgResearch Grasslands	1
9537	Institute of Public Administration and Business	1
9538	China National Centre for Quality Supervision & Test of Plastic Products (Beijing)	1
9539	Cognizant Technology Solutions, India	1
9540	Madras Christian College	1
9541	Morgridge Institute for Research	1
9542	National Centre for Global Health and Medicine	1
9543	Guangxi Beibu Gulf Bank Postdoctoral Programme	1
9544	Cardio-CARE	1
9545	Grand Hôpital de Charleroi	1
9546	Hennepin Healthcare Research Institute	1
9547	Universitäre Herz- und Gefäßzentrum UKE Hamburg GmbH	1
9548	Psychae Therapeutics	1
9549	Psychae Institute	1
9550	NICM Health Research Institute	1
9551	Hudson Institute of Medical Research	1
9552	Anhui Jinhaidier Information Technology Co. Ltd.	1
9553	Xinzhou Teachers University	1
9554	University Hospital Sharjah	1
9555	Sandwell and West Birmingham Hospitals NHS Trust	1
9556	PH Predicting Health GmbH	1
9557	Steiermärkische Krankenanstaltengesellschaft m.b.H. (KAGes)	1
9558	Nationality University Science Technology	1
9559	Chernorizets Hrabar Free University of Varna	1
9560	Shanxi Engineering Vocational College	1
9561	BIFOLD - Berlin Institute for the Foundations of Learning and Data	1
9562	Max Planck Institute for the History of Science	1
9563	Max-Planck-Institut für Geoanthropologie	1
9564	Hankou University	1
9565	ECIPE & ECARES (ULB) & College of Europe	1
9566	Shenzhen Key Laboratory of Urban Planning and Simulation Decision	1
9567	Beijing College of Finance and Commerce	1
9568	School of Education, Beijing Institute of Technology	1
9569	State Grid Beijing Mentougou Power Supply Company	1
9570	State University of Minas Gerais	1
9571	Govt. Degree College Sumbal	1
9572	Universidad de San Andres	1
9573	Kyrgyz Chinese University	1
9574	Bishkek State University named after Academician Kusein Karasaev	1
9575	Anyang Normal University	1
9576	UAE Space Agency	1
9577	National Energy Center of Nuclear Science and Technology	1
9578	Artificial Intelligence Centre of Excellence (AI CoE)	1
9579	Centrum Nauk Biologiczno-Chemicznych Uniwersytetu Warszawskiego	1
9580	International University of Tourism and Hospitality	1
9581	University of Carthage, Institut National Agronomique de Tunisie	1
9582	Royal Netherlands Meteorological Institute	1
9583	Yasuj University of Medical Sciences	1
9584	Shanghai Normal University Tianhua College	1
9585	Geological Survey of Israel	1
9586	Guangzhou Vocational College of Science and Technology	1
9587	Women’s College	1
9588	Kotka Maritime Research Centre	1
9589	3PBiovian	1
9590	NeST Digital Private Limited	1
9591	Bangladesh Agricultural Research Institute	1
9592	Global Health Neurology Lab	1
9593	Ingham Institute for Applied Medical Research	1
9594	Liverpool Hospital	1
9595	Universidad Mayor de San Simón	1
9596	Directorate General of Taxation	1
9597	Universitas Gunadarma	1
9598	Bowdoin College	1
9599	PowerChina Zhongnan Engineering Corporation Limited	1
9600	Network Traffic Packets Analysis Association	1
9601	National Chung Shan Institute of Science and Technology	1
9602	Sisli Hamidiye Etfal Training and Research Hospital	1
9603	Jheronimus Academy of Data Science	1
9604	Xinjiang Production & Construction Corps Key Laboratory of Protection and Utilization of Biological Resources in Tarim Basin	1
9605	Tarim University	1
9606	Ningbo City Reservoir Management Center	1
9607	Academy of Disaster Reduction and Emergency Management	1
9608	Fergana State University	1
9609	National Research Centre for Language and Well-Being	1
9610	Shunde Polytechnic	1
9611	Universitas Pendidikan	1
9612	Government Engineering College, Raipur	1
9613	Guangdong Provincial Key Laboratory of Intelligent and Resilient Structures for Civil Engineering	1
9614	National Cerebral and Cardiovascular Center	1
9615	Roche Diagnostics	1
9616	Republic of Turkey General Directorate of Highways	1
9617	Meritus Medical Center	1
9618	Department of Agricultural and Biosystems Engineering	1
9619	Sociedad de Ciencias Aranzadi	1
9620	CSIC-Junta de Extremadura - Instituto de Arqueologia (IAM)	1
9621	STIE PPI	1
9622	Ilearning Incorporation	1
9623	Vara	1
9624	Department of Radiology	1
9625	National Joint Research Center for Ecological Conservation and High Quality Development of the Yellow River Basin	1
9626	PATH Seattle	1
9627	Biomedical Research Foundation Academy of Athens	1
9628	Shandong Provincial Transportation Planning and Design Institute	1
9629	Faculdade Biopark	1
9630	German Centre for Empirical Integration- & Migration Research	1
9631	University of Phoenix	1
9632	Lyssn	1
9633	Behavior	1
9634	National Council of Social Service	1
9635	Ministry of Social and Family Development	1
9636	Analyttica Datalab Pvt. Ltd	1
9637	Shaheed Sukhdev College of Business Studies	1
9638	Nanjing Nuoyuan Medical Devices Co., Ltd	1
9639	Nanjing Jiangning Hospital	1
9640	Government College of Engineering, Bodinayakkanur	1
9641	National Institute of Technical Teachers' Training and Research, Chennai	1
9642	Faculty of Mass Communication	1
9643	Shaheed Benazir Bhutto University, Shaheed Benazirabad	1
9644	KASB Institute of Technology	1
9645	«MC «POLYSAN» LTD	1
9646	Government College University Hyderabad	1
9647	Rajalakshmi School of Business	1
9648	Thiagarajar School of Management	1
9649	Fachhochschule St. Polten	1
9650	University of the Philippines Diliman	1
9651	School of Management and Medical Informatics	1
9652	Borana University	1
9653	GenieUs Genomics	1
9654	New York Genome Center	1
9655	University of Zanjan	1
9656	American University of North Africa	1
9657	ICN Business School	1
9658	Faculty of Business and Management	1
9659	Faculty of Dentistry	1
9660	Mount Carmel College of Nursing	1
9661	China Industrial Control Systems Cyber Emergency Response Team	1
9662	Aerospace Research Institute, Tehran	1
9663	Fakir Mohan University	1
9664	Erasmus Research Institute of Management	1
9665	Tinbergen Institute - TI	1
9666	ICAR-National Rice Research Institute	1
9667	AUT Business School	1
9668	Maxwell Institute for Mathematical Sciences	1
9669	University of Buea	1
9670	Institute of IT Security Research	1
9671	Centre for Materials for Electronics Technology India	1
9672	School of Dentistry	1
9673	King George's Medical University	1
9674	Riga Technical University	1
9675	Institute of Applied Data Science and Finance	1
9676	Universidad Católica Sedes Sapientiae	1
9677	Instituto de Física Universidade do Rio Grande do Sul	1
9678	Max Planck Institute for Demographic Research	1
9679	Sparkassen Rating und Risikosysteme GmbH	1
9680	Sichuan Research Institute for Ecosystem Restoration and Geohazard Prevention	1
9681	Sustainable Livestock Technical Service Corporation (GANSO)	1
9682	Centro Internacional de Agricultura Tropical	1
9683	Institute of Creative\Media/Technologies	1
9684	Nammyeong Elementary School	1
9685	Faculty of Computer Science and Engineering	1
9686	VKV Amerikan Hastanesi	1
9687	Beijing Municipal Education Commission	1
9688	Shanxi Key Laboratory of Forensic Medicine	1
9689	University of Technology Sydney Centre for Forensic Science	1
9690	Argevide sp. z o.o.	1
9691	Dubai Electricity And Water Authority	1
9692	Unity Environmental University	1
9693	Vincent Evaluation Consulting LLC	1
9694	Aims Community College	1
9695	Rider University	1
9696	National Drug Treatment Centre	1
9697	Hangzhou Ruhr Technology Co., Ltd.	1
9698	Avio Polska Sp. z o.o.	1
9699	Główny Instytut Górnictwa	1
9700	Southwest Research Institute	1
9701	Organisation Européenne pour la Recherche Nucléaire	1
9702	Federal Institute of Education	1
9703	University of the State of Minas Gerais	1
9704	Universidade Estadual do Norte do Paraná	1
9705	Bispebjerg Hospital	1
9706	Anaut Inc.	1
9707	Hepatology and Infectiology	1
9708	University of Maryland	1
9709	Tuskegee University College of Engineering	1
9710	Egyptian Drug Authority	1
9711	New Giza University	1
9712	Faculty of Pharmacy, Cairo University	1
9713	The 945 Hospital of Joint Logistics Support Force of Chinese PLA	1
9714	Tianjin Institute of Environmental and Operational Medicine	1
9715	Swiss School of Management	1
9716	Seoul Medical Center	1
9717	Yatai Construction Science & Technology Consulting Institute Co. Ltd.	1
9718	Vignan’s Foundation for Science Technology and Research (Deemed to be University)	1
9719	Institute for Philosophy and Social Theory, University of Belgrade	1
9720	Center of Health Sciences	1
9721	IncellDx, Inc.	1
9722	Lawrence General Hospital	1
9723	Norwalk Hospital	1
9724	Universidad de Costa Rica	1
9725	Georgetown University School of Medicine	1
9726	Sachs' Children and Youth Hospital	1
9727	Royal University of Phnom Penh	1
9728	Marshall Laboratory of Biomedical Engineering	1
9729	The University of Hong Kong-Shenzhen Hospital	1
9730	Proton Therapy Pte Ltd	1
9731	Sree Chitra Tirunal Institute for Medical Sciences and Technology	1
9732	Graduate School of Data Science	1
9733	Newport Corporation	1
9734	Alder Hey Children's NHS Foundation Trust	1
9735	Bezmiâlem Vakıf Üniversitesi	1
9736	University of British Columbia, Faculty of Dentistry	1
9737	IMDEA Networks Institute	1
9738	Marian College Kuttikkanam	1
9739	RetInSight	1
9740	IVF Florida	1
9741	Carnegie Corporation of New York	1
9742	The First People’s Hospital of Lanzhou	1
9743	Oda Bultum University	1
9744	Água Tirada Group	1
9745	Shanghai Zhongye Hospital	1
9746	Bandol Rivage	1
9747	Basaksehir Cam and Sakura City Hospital	1
9748	Tecnológico de Estudios Superiores de Jocotitlán	1
9749	Latin American Network for the Implementation and Validation of Clinical Pharmacogenomics Guidelines (RELIVAF-CYTED)	1
9750	Instituto Nacional de Investigación en Salud Pública “Leopoldo Izquieta Pérez”	1
9751	Protein Data Bank	1
9752	School of Graduate Studies	1
9753	JA Shizuoka Kohseiren Enshu Hospital	1
9754	Yantai Key Laboratory of Otorhinolaryngologic Diseases	1
9755	Belgrade University School of Medicine	1
9756	Idaho National Laboratory	1
9757	Zhejiang Key Laboratory of Civil Engineering Structures & Disaster Prevention and Mitigation Technology	1
9758	Hôpital Européen Georges-Pompidou	1
9759	Hospital Universitari Vall d'Hebron	1
9760	Kao Corporation	1
9761	Eurofins Food Integrity Control Services GmbH	1
9762	Hong Kong International School	1
9763	Kaunas Forestry and Environmental Engineering University of Applied Sciences	1
9764	Akademia Pożarnicza	1
9765	Instytut Podstaw Inżynierii Środowiska Polskiej Akademii Nauk w Zabrzu	1
9766	Preferred Networks, Inc.	1
9767	China MCC5 Group CORP.LTD.	1
9768	Water Resources Management and Soft Computing Research Laboratory	1
9769	CHU Rouen Normandie	1
9770	Hospital Universitario Puerta de Hierro Majadahonda	1
9771	Istituto Mediterraneo per i Trapianti e Terapie ad Alta Specializzazione	1
9772	Beaumont Hospital	1
9773	Hôpital St-Boniface	1
9774	Centre Hospitalier Intercommunal Creteil	1
9775	King Abdulaziz Medical City - Riyadh	1
9776	National Guard Health Affairs	1
9777	Catharina Ziekenhuis	1
9778	St Vincent's University Hospital	1
9779	Fujian Provincial Key Laboratory of Translational Cancer Medicine	1
9780	Heze Municipal Hospital	1
9781	Shanghai Punan Hospital	1
9782	Engineering Laboratory for Molecular Simulation and Designing of Drug Molecules of Liaoning	1
9783	Research Center for Computer Simulating and Information Processing of Bio-macromolecules of Liaoning Province	1
9784	International Islamic University Malaysia, Kulliyyah of Dentistry	1
9785	Oriental Energy Resources Limited	1
9786	Indian Metals & Ferro Alloys Limited	1
9787	College of Teacher Education	1
9788	Xiong'an Institute of Meteorological Artificial Intelligence	1
9789	The 900th Hospital of Joint Logistic Support Force	1
9790	Sygehus Lillebælt - Kolding	1
9791	Naturalis Biodiversity Center	1
9792	University of Torbat Heydarieh	1
9793	University of Perpetual Help System DALTA	1
9794	Stamford International University	1
9795	Shandong Yingcai University	1
9796	Kushiro City General Hospital	1
9797	Ankara City Hospital	1
9798	Hebei Provincial Water Affairs Center	1
9799	Heze Administrative Approval Survey and Evaluation Center	1
9800	Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y Nutrición	1
9801	Balassa János Teaching Hospital of Tolna County	1
9802	Nantong Second People's Hospital	1
9803	People's Hospital of Macheng City	1
9804	Hainan Hospital of Chinese People's Liberation Army General Hospital	1
9805	Medical School of Chinese People's Liberation Army	1
9806	Bridges for Academic Excellence	1
9807	Hodmas University College	1
9808	Ag Farming Systems	1
9809	Agricultural Consulting	1
9810	Hunter Local Land Services	1
9811	NSW Department of Primary Industries	1
9812	Fundación Estatal	1
9813	Centro de Investigación Biomédica en Red de Enfermedades Infecciosas	1
9814	University Digestive Healthcare Center	1
9815	Institute of Science and Technology Austria (ISTA)	1
9816	ESRIN - ESA Centre for Earth Observation	1
9817	Met Office	1
9818	Sahmyook Medical Center	1
9819	Yantai-Jingshi Institute of Material Genome Engineering	1
9820	Shandong Laboratory of Yantai Advanced Materials and Green Manufacturing	1
9821	Institute of Chemistry Chinese Academy of Sciences	1
9822	Eesti Maaülikool	1
9823	Laboratoire Ville Mobilité Transport	1
9824	Mechanics, Multiphysics, Multiscale Laboratory (LaMCUBE)	1
9825	Federal Institute of Science and Technology of Acre	1
9826	Inspection Center of Guizhou Drug Administration	1
9827	Rwanda Food and Drugs Authority	1
9828	African Center of Excellence for Innovative Teaching and Learning Mathematics and Science (ACEITLMS)	1
9829	Kigali Independent University	1
9830	Instituto de Investigaciones en Materiales	1
9831	Central Electronics Engineering Research Institute India	1
9832	Yeungnam University Hospital	1
9833	School of Design, NingboTech University	1
9834	Tallinn University Baltic Film, Media and Arts School	1
9835	Tallinn University School of Digital Technologies	1
9836	Fu Jen Catholic University Hospital	1
9837	Shantou Third People′s Hospital	1
9838	College of Science, Ain Shams University	1
9839	Universidad de Valladolid, Facultad de Medicina	1
9840	Healthplus.ai-R&D BV	1
9841	Medical University of Sofia	1
9842	St. Mary's University San Antonio	1
9843	VA Rehabilitation R&D Center on Enhancing Community Integration for Homeless Veterans	1
9844	Karuna Therapeutics, Inc.	1
9845	UAB Department of Psychiatry and Behavioral Neurobiology	1
9846	University of Haute Alsace Mulhouse	1
9847	Syosset High School	1
9848	Lieber Institute for Brain Development	1
9849	The Basic Medical Laboratory of the 920th Hospital of Joint Logistics Support Force of PLA	1
9850	Institutt for energiteknikk	1
9851	Instytut Ochrony Srodowiska, Warszawa	1
9852	Bank for International Settlements	1
9853	People's Hospital of Longhua	1
9854	National Clinical Research Center for Infectious Diseases	1
9855	The Incheon Institute	1
9856	IMT School for Advanced Studies	1
9857	People's Hospital of Deyang City	1
9858	SRMV College of Arts and Science	1
9859	Military Technological College	1
9860	Provincial Combined Hospital in Kielce	1
9861	Angel IVF Clinic	1
9862	CARME - Centre of Applied Research in Management and Economics	1
9863	Bharat Pharmaceutical Technology	1
9864	Higher Institute of Engineering	1
9865	Harper Adams University	1
9866	Keele University, School of Medicine	1
9867	Maulana Abul Kalam Azad University of Technology, West Bengal	1
9868	Geology Office of Idanha-a-Nova	1
9869	Fukuoka Dental College	1
9870	National Research Institute for Child Health and Development	1
9871	National Institute of Infectious Diseases	1
9872	Faculty of Technology and Education	1
9873	NEU’s Key Laboratory of Medical Image Intelligent Computing of MOE	1
9874	College of Medicine and Biological Information Engineering, Northeastern University	1
9875	Metropolitan International University	1
9876	Politécnico Colombiano Jaime Isaza Cadavid	1
9877	Dutch Polymer Institute - DPI	1
9878	Deutsches Elektronen-Synchrotron (DESY)	1
9879	Lancaster Medical School	1
9880	Atebubu College of Education	1
9881	Basingstoke College of Technology	1
9882	Conestoga College, Canada	1
9883	Chilterns National Landscape	1
9884	Independent Academic	1
9885	Harvard Center for Population and Development Studies	1
9886	Africa Health Research Institute	1
9887	Strathmore University	1
9888	University of Wisconsin-Parkside	1
9889	Culverhouse School of Accountancy	1
9890	Institute of Databases and Information Systems	1
9891	Institute for Clinical Epidemiology and Biometry	1
9892	JARA-BRAIN	1
9893	Sber Innovation and Research	1
9894	Sri Shakthi Institute of Engineering & Technology	1
9895	Laboratoire Interdisciplinaire Carnot de Bourgogne	1
9896	Fakultní Nemocnice v Motole	1
9897	Instituto Nacional de Telecomunicações	1
9898	Yunnan Minzu University	1
9899	Medizinische Universität Wien Universitätsklinik für Kinder- und Jugendheilkunde	1
9900	Anhui Provincial Engineering Laboratory for Beidou Precision Agriculture Information	1
9901	Sri Sairam Siddha Medical College and Research Centre	1
9902	Universidad Técnica de Machala	1
9903	Jiangxi Nanxin Environmental Protection Technology Co. LTD	1
9904	Jiangxi Academy of Eco-Environmental Sciences and Planning	1
9905	ICAM	1
9906	Université de Technologie de Belfort-Montbéliard	1
9907	Marathwada Mitra Mandal’s College of Engineering	1
9908	Faculté des Sciences Economiques et de Gestion de Tunis	1
9909	The NSF AI Institute for Artificial Intelligence and Fundamental Interactions	1
9910	Ginzton Laboratory	1
9911	Xi’an Key Laboratory of Tight Oil (Shale Oil) Development	1
9912	Toku Eyes	1
9913	Second People's Hospital of Huaihua	1
9914	Hunan University of Medicine General Hospital	1
9915	J.N.N Institute of Engineering	1
9916	Hôpital Européen	1
9917	Zhejiang Zhongwei Medical Research Center	1
9918	Army Logistics Academy	1
9919	Spital Thurgau AG	1
9920	Symbiosis International University Dubai	1
9921	Hong Kong Chu Hai College	1
9922	Centre d'Epidémiologie et de Santé Publique des Armées (CESPA)	1
9923	Laboratoire Alphabio	1
9924	Shanghai Key Laboratory of Translational Medicine on Ear and Nose Diseases	1
9925	Hopital La Timone	1
9926	Lucile Packard Children's Hospital Stanford	1
9927	Shashi Town Health Center	1
9928	Shaoyang University	1
9929	ElSewedy University of Technology	1
9930	Faculty of Information Systems and Computer Science	1
9931	Ramakrishna Mission Vidyamandira	1
9932	Digital Education and Learning Engineering Association	1
9933	Institute of Experimental Medicine of the Czech Academy of Sciences	1
9934	Roever Agriculture College	1
9935	Pt. Chiranji Lal Sharma Government College, Karnal	1
9936	SBUMS Proteomics Research Center	1
9937	Chongqing Health Center for Women and Children	1
9938	Guangyuan Central Hospital	1
9939	Tianjin Centers for Disease Control and Prevention	1
9940	Institute of Natural Sciences and Mathematics	1
9941	Klinikum Chemnitz gGmbH	1
9942	Mayanei Hayeshua Medical Center	1
9943	ProMedica Health System	1
9944	Ministry of Health	1
9945	University College of Applied Sciences	1
9946	Al-Azhar University of Gaza	1
9947	Clinical Embryology and Scientific Operations	1
9948	Chief Coroner's Office	1
9949	Data Science and Statistics	1
9950	Baotou Chaoju Eye Hospital	1
9951	Liaoning Aier Eye Hospital	1
9952	The First Hospital of Xi'an	1
9953	Shenyang The Fourth Hospital of People	1
9954	Centre for Immunology and Infection	1
9955	World Health Organization, Australia	1
9956	Department of Electrical and Electronic Engineering	1
9957	Green University of Bangladesh	1
9958	Zhejiang Police Vocational Academy	1
9959	The Jackson Laboratory	1
9960	Mahidol Oxford Tropical Medicine Research Unit	1
9961	Save the Children International	1
9962	People's Hospital of Linfen City	1
9963	Wenzhou Center for Disease Control and Prevention	1
9964	Oracle Health	1
9965	Sinhgad Academy of Engineering	1
9966	National Institute of Technology	1
9967	Saint Petersburg State Pediatric Medical University	1
9968	Ostacon Ltd	1
9969	Luxembourg Institute of Health	1
9970	Gruppo Ospedaliero San Donato	1
9971	Aiforia Technologies Oy	1
9972	Hunan International Scientific and Technological Cooperation Base of Artificial Intelligence Computer Aided Diagnosis and Treatment for Digestive Disease	1
9973	Cancer Research UK Cambridge Institute	1
9974	Partner Site Bonn-Cologne	1
9975	Centro de Investigação Didática e Tecnologia na Formação de Formadores (CIDTFF)	1
9976	Physioloft	1
9977	Foundation for Research and Technology-Hellas (FORTH)	1
9978	The Co-operative University of Kenya	1
9979	MEPSAN Petroleum Equipment Inc.	1
9980	Huna	1
9981	Fleury	1
9982	Noroff University College	1
9983	DAV University	1
9984	Shri Mata Vaishno Devi University	1
9985	CSG	1
9986	Scuola Superiore Meridionale	1
9987	Daegeum High School	1
9988	Hunan Institute of Schistosomiasis Control	1
9989	Research Center of National Health Ministry on Transplantation Medicine	1
9990	Agel Hospital Trinec-Podlesi	1
9991	Komodo Health	1
9992	Sigfarm Intelligence LLC	1
9993	Babol University of Medical Sciences	1
9994	Chongqing Public Health Medical Center	1
9995	Aipore Inc.	1
9996	Osaka Institute of Public Health	1
9997	BeZero Carbon	1
9998	Chongqing Nankai Secondary School	1
9999	Tianjin Experimental High School	1
10000	Shenzhen Senior High School	1
10001	Leuven Institute for Beer Research (LIBR)	1
10002	AB-InBev SA/NV	1
10003	Max-Planck-Institut für Evolutionäre Anthropologie	1
10004	Institute of Semiconductors Chinese Academy of Sciences	1
10005	Netherlands Public Health Service	1
10006	National Council for Science and Technological Development	1
10007	Beef Cattle Research Center	1
10008	College of Biomedical Engineering & Instrument Science, Zhejiang University	1
10009	Loretto Hospital Freiburg	1
10010	University Hospital Ruppin-Brandenburg	1
10011	Austrian Cluster for Tissue Regeneration	1
10012	Stouten Pharma Consultancy BV	1
10013	National Engineering Research Center of Oil & Gas Drilling and Completion Technology	1
10014	PharmaNest	1
10015	InSphero AG	1
10016	IT-Universitetet i København	1
10017	TU	1
10018	Centro de Investigación Biomédica en Red de Enfermedades Respiratorias	1
10019	Zhongshan Hospital Affiliated to Xiamen University	1
10020	Department of Neurology	1
10021	Epagri	1
10022	Universidade do Alto Vale do Rio do Peixe	1
10023	Ho Chi Minh City University of Industry and Trade	1
10024	ML System S.A.	1
10025	Military Institute of Engineer Technology	1
10026	Università di Verona Scuola di Medicina e Chirurgia	1
10027	Bethesda Hospital	1
10028	Armadale Health Service	1
10029	Xiamen Medical College	1
10030	In-Service Agricultural Training Institute	1
10031	Sardar Bahadur Khan Women’s University	1
10032	Barani Agricultural Research Institute, Pakistan	1
10033	Key Laboratory for Anisotropy and Texture of Materials, Ministry of Education, Northeastern University	1
10034	Institute of Metal Research Chinese Academy of Sciences	1
10035	Altrecht Mental Health Care	1
10036	Selvita S.A.	1
10037	Amity Global Institute	1
10038	Centers for Medicare & Medicaid Services	1
10039	Beyond Institute for Theoretical Science	1
10040	Islamic Azad University, Tehran Dental Branch	1
10041	National Center for Trauma Medicine	1
10042	Nursing & Midwifery School	1
10043	Arak University of Medical Sciences	1
10044	Shahid Sadoughi University of Medical Sciences	1
10045	School of Medicine, Isfahan UMS	1
10046	Al-Kitab University	1
10047	NISOC	1
10048	Iran Polymer and Petrochemical Institute	1
10049	Center for Computational Material Science	1
10050	Pizhou People's Hospital	1
10051	National Agricultural Research Center	1
